painter_id,painter_name,summary,url,summary_length
3704,Whanki Kim,"Kim Whanki (Korean: 김환기; Hanja: 金煥基; April 3, 1913 – July 25, 1974) was a painter and pioneering abstract artist of Korea, born in the village of Eupdong-ri on the island of Kijwa, of Anjwa-myeon, Sinan County, South Jeolla Province in Korea under Japanese rule. Kim lived and worked in a number of cities and countries during his lifetime, including Tokyo, Japan; Seoul and Busan, Korea; Paris, France; and New York City, USA, where he died.
Kim belongs to the first generation of Korean Abstract artists, mixing oriental concepts and ideals with abstraction. With refined and moderated formative expression based on Korean Lyricism, he created his characteristic art world. His artworks largely dealt with diverse hues and patterns. Kim's early works were semi-abstract paintings which allowed viewers to see certain forms, but his later works were more deeply absorbed abstract paintings, filled with lines and spaces.
The artist's partner Hyang-an Kim established the Whanki Foundation in 1978 and opened the Whanki Museum in 1992. The Museum, located in Seoul, was built by Korean American architect Kyu Sung Woo.
A pioneer of abstract painting and the godfather of the Dansaekhwa movement, Whanki Kim established his place in Korean history and art at an early age. Whanki Kim was an artist whose profound impact on the history of Korean art was seen in the first wave of abstract art. His nomadic lifestyle led him to many different places, like Japan, France, and the U.S., which differentiated his artwork from other artists, who created their art based in Korea, due to the lack of opportunities for travel. As a peripatetic artist gaining inspiration from artists of other origins, Whanki Kim's style of abstract art transformed from geometric abstraction to art with traditional Korean motifs to monochrome paintings of dots and lines. He balanced keeping Korean values and beliefs close and incorporating new foreign techniques into his works, which evidently reflect his personal identity and Korea's national identity, impacted by the political and social conditions of the mid-1900s.",https://en.wikipedia.org/wiki/Whanki_Kim,334
3705,Wifredo Lam,"Wifredo Óscar de la Concepción Lam y Castilla (Chinese: 林飛龍; Jyutping: lam4 fei1lung4; December 8, 1902 – September 11, 1982), better known as Wifredo Lam, was a Cuban artist who sought to portray and revive the enduring Afro-Cuban spirit and culture. Inspired by and in contact with some of the most renowned artists of the 20th century, including Pablo Picasso, Henri Matisse, Frida Kahlo and Diego Rivera, Lam melded his influences and created a unique style, which was ultimately characterized by the prominence of hybrid figures. This distinctive visual style of his also influences many artists. Though he was predominantly a painter, he also worked with sculpture, ceramics and printmaking in his later life.",https://en.wikipedia.org/wiki/Wifredo_Lam,114
3706,Wilhelm Bendz,Wilhelm Ferdinand Bendz (20 March 1804 – 14 November 1832) was a Danish painter mainly known for genre works and portraits which often portray his artist colleagues and their daily lives. He was one of the most talented artists in the successful generation of painters who studied under Christoffer Wilhelm Eckersberg but died early and has therefore left a relatively small oeuvre.,https://en.wikipedia.org/wiki/Wilhelm_Bendz,62
3707,Wilhelm Freddie,"Wilhelm Freddie, born Christian Frederik Wilhelm Carlsen (7 February 1909 – 26 October 1995) was a Danish painter, sculptor and filmmaker. Initially working along a somewhat abstract line, he soon turned towards a more realistic surrealism, only to later return to abstract art. Some of his works were highly controversial and considered pornographic at their time, resulting in confiscation of the works and his imprisonment though his artistic merits were later recognized.
Some of Freddie's works criticized Nazism and fascism, like the 1936 paintings Meditation on the Anti-Nazi Love and Phénomène psychophotographique, and his 1938 exhibition Surreal-Sex.
In 1949 and 1950, Freddie directed two short films, The Definite Rejection of a Request for a Kiss (Det definitive afslag på anmodningen om et kys) and Eaten Horizons (Spiste horisonter).",https://en.wikipedia.org/wiki/Wilhelm_Freddie,128
3708,Vilhelm Hammershøi,"Vilhelm Hammershøi (), often anglicised as Vilhelm Hammershoi (15 May 1864 – 13 February 1916), was a Danish painter. He is known for his poetic, subdued portraits and interiors. In 1905, Rainer Maria Rilke wrote of the artist, ""Hammershøi is not one of those about whom one can speak quickly. His work is wide-ranging and slow, and at whatever moment one comprehends it, it will always provide an opportunity to talk about what is important and essential in art"".",https://en.wikipedia.org/wiki/Vilhelm_Hammersh%C3%B8i,79
3709,Wilhelm Heise,"Wilhelm Heise (May 19, 1892 – September 17, 1965) was a German painter associated with the New Objectivity.",https://en.wikipedia.org/wiki/Wilhelm_Heise,18
3710,Wilhelm Leibl,"Wilhelm Maria Hubertus Leibl (October 23, 1844 – December 4, 1900) was a German realist painter of portraits and scenes of peasant life.",https://en.wikipedia.org/wiki/Wilhelm_Leibl,23
3711,Wilhelm Marstrand,"Nicolai Wilhelm Marstrand (24 December 1810 – 25 March 1873), painter and illustrator, was born in Copenhagen, Denmark, to Nicolai Jacob Marstrand, instrument maker and inventor, and Petra Othilia Smith. Marstrand is one of the most renowned artists belonging to the Golden Age of Danish Painting.",https://en.wikipedia.org/wiki/Wilhelm_Marstrand,46
3712,Wilhelm Sasnal,"Wilhelm Sasnal (born December 29, 1972) is a Polish painter, photographer, poster artist, illustrator and filmmaker. Sasnal graduated in painting from the Academy of Fine Arts in Kraków in 1999. He is considered one of the most prominent and internationally successful Polish contemporary artists.",https://en.wikipedia.org/wiki/Wilhelm_Sasnal,44
3713,Wilhelm Schnarrenberger,"Wilhelm Schnarrenberger (June 30, 1892 – April 12, 1966) was a German painter associated with the New Objectivity.
He was born in Buchen. From 1911 to 1916 he studied at the Munich School of Arts and Crafts. He had his first solo exhibition in 1916 at Hans Goltz' gallery in Munich. In that same year he began a period of military service.
By 1920 he had returned to Munich, where he contributed illustrations to magazines such as Simplicissimus and Wieland. In 1921 he was made a professor of commercial art at the Karlsruhe Academy and joined the ""Rih"" group of artists that included Karl Hubbuch, Rudolph Schlichter, and Georg Scholz. At about this time, he published a series of lithographs of meticulously rendered landscape scenes.
The influence of Henri Rousseau is evident in Schnarrenberger's work of the early 1920s. Paintings such as Old Men Going for a Walk (1922) adopt a deliberately naive approach to composition and the depiction of the figures. By 1924, when Schnarrenberger painted The Friends, his work fully exemplified the New Objectivity style in its sharp-edged, dispassionate rendering of a prosaic contemporary scene. According to art historian Sergiusz Michalski, ""Schnarrenberger almost demonstratively refrains from portraying an emotional link between the persons in the picture.""
In 1925 Schnarrenberger's paintings were included in the Neue Sachlichkeit (""New Objectivity"") exhibition organized by Gustav Friedrich Hartlaub at the Kunsthalle in Mannheim.
By 1929, Schnarrenberger had begun to paint in a looser style. His work met with official disfavor during the Nazi era: In 1933 he was dismissed from his teaching job, and in 1937 he was declared a degenerate artist. From 1938 until 1947 he lived in Lenzkirch. In 1947 he regained his position as a professor the Karlsruhe Academy, and he relocated to Karlsruhe in 1948. In 1955 he began exhibiting with the Baden-Wurttemberg Federation of Artists. He was awarded the Hans Thoma State Prize in 1962.
Schnarrenberger died in Karlsruhe in 1966.",https://en.wikipedia.org/wiki/Wilhelm_Schnarrenberger,324
3714,Wilhelm Trübner,"Wilhelm Trübner (February 3, 1851 – December 21, 1917) was a German realist painter of the circle of Wilhelm Leibl.",https://en.wikipedia.org/wiki/Wilhelm_Tr%C3%BCbner,20
3715,Wilhelmina Weber Furlong,"Wilhelmina Weber Furlong (1878 –  1962) was a German American artist and teacher.
Among America's earliest avant-garde modernist painters, Weber Furlong pioneered modern impressionistic and modern expressionistic still life painting at the turn of the twentieth century's American modernist movement.
She is considered by some  the first female modernist painter. Furlong's path reflects similar struggles of women artists during the late 1800s and early 1900s who found themselves subjugated to the tastes of realist  instructors who opposed both modernism in art and women artists.",https://en.wikipedia.org/wiki/Wilhelmina_Weber_Furlong,84
3716,Willard Metcalf,"Willard Leroy Metcalf (July 1, 1858 – March 9, 1925) was an American painter born in Lowell, Massachusetts. He studied at the  School of the Museum of Fine Arts, Boston, and later attended Académie Julian, Paris. After early figure-painting and illustration, he became prominent as a landscape painter. He was one of the Ten American Painters who in 1897 seceded from the Society of American Artists. For some years he was an instructor in the Women's Art School, Cooper Union, New York, and in the Art Students League, New York. In 1893 he became a member of the American Watercolor Society, New York. Generally associated with American Impressionism, he is also remembered for his New England landscapes and involvement with the Old Lyme Art Colony at Old Lyme, Connecticut and his influential years at the Cornish Art Colony.",https://en.wikipedia.org/wiki/Willard_Metcalf,138
3717,Willem Claesz. Heda,"Willem Claeszoon Heda (December 14, 1593/1594 – c. 1680/1682) was a Dutch Golden Age artist from the city of Haarlem devoted exclusively to the painting of still life. He is known for his innovation of the late breakfast genre of still life painting.",https://en.wikipedia.org/wiki/Willem_Claesz._Heda,43
3718,Willem Cornelisz Duyster,"Willem Cornelisz Duyster (1599–1635) was a Dutch Golden Age painter from Amsterdam, best known for his ""guardroom scenes"" (cortegaarddje), genre paintings showing the military life.",https://en.wikipedia.org/wiki/Willem_Cornelisz_Duyster,25
3719,Willem de Kooning,"Willem de Kooning (; Dutch: [ˈʋɪləm də ˈkoːnɪŋ]; April 24, 1904 – March 19, 1997) was a Dutch-American abstract expressionist artist. Born in Rotterdam, in the Netherlands, he moved to the United States in 1926, becoming an American citizen in 1962. In 1943, he married painter Elaine Fried.
In the years after World War II, de Kooning painted in a style that came to be referred to as abstract expressionism or ""action painting"", and was part of a group of artists that came to be known as the New York School. Other painters in this group included Jackson Pollock, Elaine de Kooning, Lee Krasner, Franz Kline, Arshile Gorky, Mark Rothko, Hans Hofmann, John Ferren, Nell Blaine, Adolph Gottlieb, Anne Ryan, Robert Motherwell, Philip Guston, Clyfford Still, and Richard Pousette-Dart. De Kooning's retrospective held at MoMA in 2011–2012 made him one of the best-known artists of the 20th century.",https://en.wikipedia.org/wiki/Willem_de_Kooning,148
3720,Willem de Poorter,Willem de Poorter (1608–1668) was a Dutch Golden Age painter.,https://en.wikipedia.org/wiki/Willem_de_Poorter,10
3721,Willem Drost,Willem Drost (baptized 19 April 1633 – buried 25 February 1659) was a Dutch Golden Age painter and printmaker of history paintings and portraits.,https://en.wikipedia.org/wiki/Willem_Drost,24
3722,Willem Hondius,"Willem Hondius or Willem Hondt (c. 1598 in The Hague – 1652 or 1658 in Danzig (Gdańsk)) was a Dutch engraver, cartographer and painter who spent most of his life in Poland.",https://en.wikipedia.org/wiki/Willem_Hondius,32
3723,Willem Jacobsz Delff,Willem Jacobsz. Delff (c. October 1580 – 14 April 1638) was a Dutch Golden Age engraver and painter.,https://en.wikipedia.org/wiki/Willem_Jacobsz_Delff,18
3724,Willem Kalf,"Willem Kalf (1619 – 31 July 1693) was one of the most prominent Dutch still-life painters of the 17th century, the Dutch Golden Age. We first get acquainted with Willem Kalf through Arnold Houbraken, in his Groot Schilderboek, who speaks very highly of him. In fact, Kalf was a highly regarded and celebrated artist during his own lifetime. This was due to his extensive art knowledge and what we gain from Houbraken, his affable personality. His claim to fame now rests mostly on his mature still lifes, pronkstilleven in Dutch, which feature the most exotic and luxurious objects. This can be seen in for example, Still life with nautilus beaker and porcelain lidded bowl from 1662, which  became an iconic piece of western art.",https://en.wikipedia.org/wiki/Willem_Kalf,124
3725,Willem Labeij,"Willem Labeij (3 November 1943 – 14 November 2011), was a Dutch expressionist abstract painter. Willem Labeij influenced abstract expressionism in Iceland where he lived for a number of years, especially in the rural countryside and smaller towns where he stayed from 1990 to 1994. Willem is known for a very personal, strong and poetic style in his abstract painting. As a highly educated Dutch artist living in rural communities in Iceland, his presence was noted and felt by the locals and the art community in Iceland. Willem held several exhibitions in Iceland that were noted by the press and the artist communities. Local municipalities supported his work by buying paintings from him.",https://en.wikipedia.org/wiki/Willem_Labeij,113
3726,Willem Maris,Willem Maris (18 February 1844 – 10 October 1910) was a Dutch landscape painter of the Hague School.,https://en.wikipedia.org/wiki/Willem_Maris,18
3727,Willem Pieterszoon Buytewech,"Willem Pieterszoon Buytewech (1591/92 – September 23, 1624) was a Dutch Golden Age painter, draughtsman and etcher.  He is one of the early specialists in the merry company type of subject in Dutch genre painting.  His contemporaries named him “Gheestige Willem” (Jolly or spirited William).",https://en.wikipedia.org/wiki/Willem_Pieterszoon_Buytewech,45
3728,Willem van Aelst,Willem van Aelst  (16 May 1627 – buried 22 May 1683) was a Dutch Golden Age artist who specialized in still-life painting with flowers or game.,https://en.wikipedia.org/wiki/Willem_van_Aelst,26
3729,Willem van de Velde the Elder,"Willem van de Velde the Elder (1610/11 – 13 December 1693) was a Dutch Golden Age seascape painter, who produced many precise drawings of ships and ink paintings of fleets, but later learned to use oil paints like his son.",https://en.wikipedia.org/wiki/Willem_van_de_Velde_the_Elder,40
3730,Willem van de Velde the Younger,"Willem van de Velde the Younger (18 December 1633 (baptised) – 6 April 1707) was a Dutch marine painter, the son of Willem van de Velde the Elder, who also specialised in maritime art. His brother, Adriaen van de Velde, was a landscape painter.",https://en.wikipedia.org/wiki/Willem_van_de_Velde_the_Younger,44
3731,Willem van der Vliet,Willem van der Vliet (c. 1584 – 6 December 1642) was a Dutch Golden Age painter.,https://en.wikipedia.org/wiki/Willem_van_der_Vliet,16
3732,Willem van Mieris,Willem van Mieris (3 June 1662 – 26 January 1747) was an 18th-century painter from the Northern Netherlands.,https://en.wikipedia.org/wiki/Willem_van_Mieris,18
3733,William Berra,"William Berra is an American painter of landscapes, figures, and still life. He is represented by galleries throughout the United States and his work is in many public and private collections. Berra has appeared in over 40 solo and group shows. William Berra lives in the foothills of the Sangre de Cristo Mountains north of Santa Fe with his wife, Alanna C. Burke, who is his business partner and a frequent model in his paintings.",https://en.wikipedia.org/wiki/William_Berra,75
3734,William Birnie Rhind,William Birnie Rhind RSA (1853–1933) was a Scottish sculptor.,https://en.wikipedia.org/wiki/William_Birnie_Rhind,9
3735,William Blake,"William Blake (28 November 1757 – 12 August 1827) was an English poet, painter, and printmaker. Largely unrecognised during his life, Blake is now considered a seminal figure in the history of the poetry and visual art of the Romantic Age. What he called his ""prophetic works"" were said by 20th-century critic Northrop Frye to form ""what is in proportion to its merits the least read body of poetry in the English language"". While he lived in London his entire life, except for three years spent in Felpham, he produced a diverse and symbolically rich collection of works, which embraced the imagination as ""the body of God"", or ""human existence itself"".
Although Blake was considered mad by contemporaries for his idiosyncratic views, he came to be highly regarded by later critics and readers for his expressiveness and creativity, and for the philosophical and mystical undercurrents within his work. His paintings and poetry have been characterised as part of the Romantic movement and as ""Pre-Romantic"".  A theist who preferred his own Marcionite style of theology, he was hostile to the Church of England (indeed, to almost all forms of organised religion), and was influenced by the ideals and ambitions of the French and American revolutions. Although later he rejected many of these political beliefs, he maintained an amicable relationship with the political activist Thomas Paine; he was also influenced by thinkers such as Emanuel Swedenborg. Despite these known influences, the singularity of Blake's work makes him difficult to classify. The 19th-century scholar William Michael Rossetti characterised him as a ""glorious luminary"", and ""a man not forestalled by predecessors, nor to be classed with contemporaries, nor to be replaced by known or readily surmisable successors"".",https://en.wikipedia.org/wiki/William_Blake,283
3736,William Blake Richmond,"Sir William Blake Richmond  PPRBSA (29 November 1842 – 11 February 1921) was a British painter, sculptor and a designer of stained glass and mosaic. He is best known for his portrait work and decorative mosaics in St Paul's Cathedral in London.
Richmond was influential in the early stages of the Arts and Crafts Movement in his selection of bold colours and materials for the mosaics in St Paul's Cathedral and in his collaboration with James Powell and Sons, glass makers, in creating new colours and materials. This new material expanded the glassmaker's palette and was favoured by artists of the Arts and Crafts Movement, primarily in the creation of stained-glass windows and decorative art work. Richmond was the Slade Professor of Fine Art at the University of Oxford from 1878 to 1883, succeeding his friend and mentor John Ruskin.",https://en.wikipedia.org/wiki/William_Blake_Richmond,140
3737,William Bliss Baker,"William Bliss Baker (November 27, 1859 – November 20, 1886) was an American artist who began painting just as the Hudson River School was winding down. Baker began his studies in 1876 at the National Academy of Design, where he studied with Bierstadt and de Haas. He later maintained studios in Clifton Park, New York, and New York City, where he painted in oils and watercolors. He completed more than 130 paintings, including several in black and white.
At age 26, Baker was just beginning to hit his stride as a landscape painter when he died at his father's house at Hoosick Falls, New York. The New York Times said that his death ""deprived America of one of its most promising artists.""",https://en.wikipedia.org/wiki/William_Bliss_Baker,122
3738,William Bonnar,William Bonnar RSA (1800 - 27 January 1853) was a Scottish portrait painter.,https://en.wikipedia.org/wiki/William_Bonnar,13
3739,William Brodie,"William Brodie (28 September 1741 – 1 October 1788), often known by his title of Deacon Brodie, was a Scottish cabinet-maker, deacon of a trades guild, and Edinburgh city councillor, who maintained a secret life as a housebreaker, partly for the thrill, and partly to fund his gambling.",https://en.wikipedia.org/wiki/William_Brodie,48
3740,William Coldstream,"Sir William Menzies Coldstream, CBE (28 February 1908 – 18 February 1987) was an English realist painter and a long-standing art teacher.",https://en.wikipedia.org/wiki/William_Coldstream,22
3741,William Congdon,"William Grosvenor Congdon (April 15, 1912 – April 15, 1998) was an American painter who became notable as an artist in New York City in the 1940s, but lived most of his life in Europe.",https://en.wikipedia.org/wiki/William_Congdon,35
3742,William Conor,"William Conor OBE RHA PPRUA ROI (1881–1968) was a Belfast-born artist.
Celebrated for his warm and sympathetic portrayals of working-class life in Ulster, William Conor studied at the Government School of Design in Belfast in the 1890s. Born in 5 Fortingale Street, which ran from Agnes Street, off the Shankill Road to the Old Lodge Road in north Belfast, the son of a wrought-iron worker, his artistic talents were recognized at the early age of ten when a teacher of music, Louis Mantell, noticed the merit of his chalk drawings and arranged for him to attend the College of Art.
On finishing his studies at the College of Art he became apprenticed to David Allen and Sons a firm of lithographers where he worked in the poster design department. Although he had become skilled in a trade, he did not want to spend his life working in a lithographic firm.
Conor left David Allen around 1910/1911 to pursue a career as an artist.  According to the account of a family friend he then spent some months living on the Great Blasket Island, County Kerry. Also around this time there were sketching trips made to Ardara, County Donegal and Kinlough, County Leitrim. 
Sometime during 1912 /1913 Conor made his way to Paris, studying the Dutch and Italian masters and learning the craft of representational painting. However he found it difficult to survive financially in Paris and returned home after six months.
In 1913 he was elected to the Committee of the Belfast Art Society Council.
Following the outbreak of WWI in 1914 William Conor was commissioned by the British government to produce official records of soldiers and munitions workers.
He moved to London in 1920 and there met and socialised with such artists as Sir John Lavery and Augustus John. He exhibited at the RA in 1921 and in Dublin at the RHA from 1918–1967, showing there nearly 200 works.
Conor was one of the first Academicians when the Belfast Art Society became the Ulster Academy of Arts in 1930. He became an Associate RHA in 1938 and a full member in 1946. Exhibitions at the Victor Waddington Galleries were held in 1944 and 1948. In 1952 he was awarded the OBE and in 1957 he was elected President of the RUA - an office he held until 1964. More than 50 works of his in crayon and watercolour are in the permanent collections of the Ulster Museum.",https://en.wikipedia.org/wiki/William_Conor,407
3743,William Crosbie (artist),William (Bill) Crosbie (31 January 1915 – 15 January 1999) was a Scottish painter. His work hangs in all major museums and galleries in Scotland and is part of the Royal Collection.,https://en.wikipedia.org/wiki/William_Crosbie_(artist),32
3744,William Crozier (Scottish artist),"William Crozier (1893 – 1930) was a Scottish landscape painter.
Born in Edinburgh, Crozier studied at Edinburgh College of Art and was a fellow student and friendly with William Geissler, William Gillies, Anne Redpath, Adam Bruce Thomson and William MacTaggart. These artists are all associated with The Edinburgh School.
Assisted by a Carnegie travelling scholarship, together with Geissler and Gillies, Crozier studied under the cubist painter André Lhote in Paris in 1923. In 1924 the three talented young painters pursued their journey to Italy, where Crozier was particularly taken by the bright sunlight and resultant deep shadows, a quality which he later sought to capture in his work. This aspect of his painting and the cubist influences are evident in his 1927 painting,  Edinburgh (from Salisbury Crags). The buildings are represented as simple geometric blocks with intense contrast between the sunlit facades and heavily shaded sides.
Crozier suffered from haemophilia and was affected by ill health for most of his life. He died aged only 37 after a fall in his studio. An exhibition of his work was given at the Scottish National Gallery of Modern Art in Edinburgh in 1995",https://en.wikipedia.org/wiki/William_Crozier_(Scottish_artist),191
3745,William Dargie,"Captain Sir William Alexander Dargie  (4 June 1912 – 26 July 2003) was a renowned Australian painter, known especially for his portrait paintings. He won the Archibald Prize, Australia's premier award for portrait artists on eight separate occasions; a record held since 1952.
Dargie was an official Australian war artist during World War II and painted multiple portraits of Elizabeth II, Queen of Australia, as well as the official portraits of two Prime Ministers of Australia and two Governors-General of Australia. Dargie painted in a conservative style and is now largely forgotten despite his substantial artistic achievements.",https://en.wikipedia.org/wiki/William_Dargie,97
3746,William Didier-Pouget,"William Didier-Pouget (14 November 1864 – 12 September 1959) was a French artist known for his landscape paintings. He focused primarily on the countryside of southern France, infusing his landscapes, always painted outdoors (en plein air), with light and color. Didier-Pouget is associated with the later phase of Impressionism, although not actually identified with the group of artists typically known as the Impressionists. His career as an exhibiting artist stems from 1886 onwards. He was a member of the Société des Artistes Français, a member of l'École de Crozant and Société des peintres de montagne. Also, laureate of l'Institut au Concours Troyon, Officer of the order of Nichan Iftikar (Order of Glory, Tunisia), and Officer of the Legion of Honour.",https://en.wikipedia.org/wiki/William_Didier-Pouget,120
3747,William Dobell,"Sir William Dobell  (24 September 1899 – 13 May 1970) was an Australian portrait and landscape artist of the 20th century. Dobell won the Archibald Prize, Australia's premier award for portrait artists on three occasions. The Dobell Prize is named in his honour.",https://en.wikipedia.org/wiki/William_Dobell,43
3748,William Dobson,"William Dobson (4 March 1611 (baptised); 28 October 1646 (buried)) was a portraitist and one of the first significant English painters, praised by his contemporary John Aubrey as ""the most excellent painter that England has yet bred"". He died relatively young and his final years were disrupted by the English Civil War.",https://en.wikipedia.org/wiki/William_Dobson,52
3749,William Dring,Dennis William Dring  (26 January 1904 – 29 September 1990) was a British portraitist.,https://en.wikipedia.org/wiki/William_Dring,14
3750,William Edouard Scott,"William Edouard Scott (March 11, 1884 – May 15, 1964) was an African-American artist. Before Alain Locke asked African Americans to create and portray the New Negro that would thrust them into the future, artists like William Edouard Scott were depicting blacks in new ways to break away from the subjugating images of the past. Scott, well known for his portraits, Haitian scenes, and murals, challenged the standard depiction of blacks in art in the first half of the 20th century by utilizing black subject matter in an uplifting way. However, just as his style remained traditional as opposed to abstract, he was relatively conservative in his portrayals of blackness.",https://en.wikipedia.org/wiki/William_Edouard_Scott,110
3751,William Edward West,"William Edward West (1788  –  February 8, 1859) was an American painter, primarily of portraits.",https://en.wikipedia.org/wiki/William_Edward_West,15
3752,William Etty,"William Etty  (10 March 1787 – 13 November 1849) was an English artist best known for his history paintings containing nude figures. He was the first significant British painter of nudes and still lifes. Born in York, he left school at the age of 12 to become an apprentice printer in Hull. He completed his apprenticeship seven years later and moved to London, where in 1807 he joined the Royal Academy Schools. There he studied under Thomas Lawrence and trained by copying works by other artists. Etty earned respect at the Royal Academy of Arts for his ability to paint realistic flesh tones, but had little commercial or critical success in his first few years in London.
Etty's Cleopatra's Arrival in Cilicia, painted in 1821, featured numerous nudes and was exhibited to great acclaim. Its success prompted several further depictions of historical scenes with nudes. All but one of the works he exhibited at the Royal Academy in the 1820s contained at least one nude figure, and he acquired a reputation for indecency. Despite this, he was commercially successful and critically acclaimed, and in 1828 was elected a Royal Academician, at the time the highest honour available to an artist. Although he was one of the most respected artists in the country he continued to study at life classes throughout his life, a practice considered inappropriate by his fellow artists. In the 1830s Etty began to branch out into the more lucrative but less respected field of portraiture, and later became the first English painter to paint significant still lifes. He continued to paint both male and female nudes, which caused severe criticism and condemnation from some elements of the press.
An extremely shy man, Etty rarely socialised and never married. From 1824 until his death he lived with his niece Betsy (Elizabeth Etty). Even in London he retained a keen interest in his native York, and was instrumental in the establishment of the town's first art school and the campaign to preserve York city walls. While he never formally converted from his Methodist faith, he was deeply attached to the Roman Catholic Church and was one of the few non-Catholics to attend the 1838 opening of Augustus Pugin's chapel for St Mary's College, Oscott, at that time England's most important Roman Catholic building.
Etty was prolific and commercially successful throughout the 1840s, but the quality of his work deteriorated throughout this period. As his health progressively worsened he retired to York in 1848. He died in 1849, shortly after a major retrospective exhibition. In the immediate aftermath of his death his works became highly collectable and sold for large sums. Changing tastes meant his work later fell out of fashion, and imitators soon abandoned his style. By the end of the 19th century the value of all of his works had fallen below their original prices, and outside his native York he remained little known throughout the 20th century. Etty's inclusion in Tate Britain's landmark Exposed: The Victorian Nude exhibition in 2001–02, the high-profile restoration of his The Sirens and Ulysses in 2010 and a major retrospective of his work at the York Art Gallery in 2011–12 led to renewed interest in his work.",https://en.wikipedia.org/wiki/William_Etty,535
3753,William Fettes Douglas,"Sir William Fettes Douglas  (1822–1891) was a Scottish painter and art connoisseur, rising to be President of the Royal Scottish Academy.",https://en.wikipedia.org/wiki/William_Fettes_Douglas,21
3754,William Forsyth (artist),"William J. Forsyth (1854–March 29, 1935) was an American Impressionist painter who was part of the ""Hoosier Group"" of Indiana artists.
Forsyth was the first student of the Indiana School of Art in Indianapolis and entered the Munich Academy along with T. C. Steele and J. Ottis Adams in 1882. He later returned to Indiana in 1888 and was instrumental in founding the Herron School of Art in Indianapolis, serving as an instructor there until 1933. He died March 29, 1935, and was subsequently buried in Section 39, Lot 298 Crown Hill Cemetery in Indianapolis, Indiana. Driving east from the SW corner of Section 39,a pink granite monument has been erected to honor the memory of Forsyth (several rows back), together with a bronze bas-relief portrait of the artist (attached thereto).
Forsyth is one of the five members of Indiana's most important group of artists, the Hoosier Group. His work is in many important private collections and several museums including the Haan Mansion Museum of Indiana Art, Indiana State Museum, and Indianapolis Museum of Art.",https://en.wikipedia.org/wiki/William_Forsyth_(artist),175
3755,William Gear,"William Gear RA RBSA (2 August 1915 – 27 February 1997) was a Scottish painter, most notable for his abstract compositions.",https://en.wikipedia.org/wiki/William_Gear,21
3756,William Geissler,"William Hastie Geissler (1894 - 1963) was a Scottish artist known for his watercolours of the natural world. He was one of The Edinburgh School, and much of his earlier work came from sketching trips undertaken with other members of this group, though he himself is sometimes described as a ""neglected"" member. Although his natural preference lay with watercolour, often with gouache and pen and ink, several works in oil survive.",https://en.wikipedia.org/wiki/William_Geissler,71
3757,William George Gillies,Sir William George Gillies  (21 September 1898 – 15 April 1973) was a renowned Scottish landscape and still life painter. He is often referred to simply as W. G. Gillies.,https://en.wikipedia.org/wiki/William_George_Gillies,30
3758,William Gouw Ferguson,William Gouw (Gow or Gowe) Ferguson  (1632/3 – in or after 1689) was a Scottish painter of still life.,https://en.wikipedia.org/wiki/William_Gouw_Ferguson,19
3759,William Grant Stevenson,"William Grant Stevenson,  (7 March 1849  – 6 May 1919) was a Scottish sculptor and portrait painter.",https://en.wikipedia.org/wiki/William_Grant_Stevenson,17
3760,William H. Mosby,"Bill Mosby (born William Harry Mosby on 24 January 1898, Sioux City, Iowa)  was a portrait artist and an important American teacher of fine arts.",https://en.wikipedia.org/wiki/William_H._Mosby,25
3761,William Harnett,"William Michael Harnett (August 10, 1848 – October 29, 1892) was an American painter known for his trompe-l'œil still lifes of ordinary objects.",https://en.wikipedia.org/wiki/William_Harnett,23
3762,William Hoare,"William Hoare of Bath  (c. 1707 – 12 December 1792) was a British portraitist, painter and printmaker. From c. 1740 to 1759, he was the leading oil portraitist at Bath, Somerset, until Thomas Gainsborough arrived in the town. Noted for his pastels, he was a foundation member of the Royal Academy.",https://en.wikipedia.org/wiki/William_Hoare,51
3763,William Hogarth,"William Hogarth  (; 10 November 1697 – 26 October 1764) was an English painter, engraver, pictorial satirist, social critic, editorial cartoonist and occasional writer on art. His work ranges from realistic portraiture to comic strip-like series of pictures called ""modern moral subjects"", and he is perhaps best known for his series A Harlot's Progress, A Rake's Progress and Marriage A-la-Mode.  Knowledge of his work is so pervasive that satirical political illustrations in this style are often referred to as ""Hogarthian"".
Hogarth was born in London to a lower-middle-class family. In his youth he took up an apprenticeship with an engraver, but did not complete the apprenticeship. His father underwent periods of mixed fortune, and was at one time imprisoned in lieu of payment of outstanding debts, an event that is thought to have informed William's paintings and prints with a hard edge.
Influenced by French and Italian painting and engraving, Hogarth's works are mostly satirical caricatures, sometimes bawdily sexual, mostly of the first rank of realistic portraiture. They became widely popular and mass-produced via prints in his lifetime, and he was by far the most significant English artist of his generation. Charles Lamb deemed Hogarth's images to be books, filled with ""the teeming, fruitful, suggestive meaning of words. Other pictures we look at; his pictures we read.""",https://en.wikipedia.org/wiki/William_Hogarth,217
